Date,value
2019/4/15,-0.015269058
2019/4/16,0.034816417
2019/4/17,0.016222471
2019/4/18,0.043522742
2019/4/19,0.01347417
2019/4/20,0.016671014
2019/4/21,-0.001144945
2019/4/22,0.023864605
2019/4/23,0.047251569
2019/4/24,0.017430764
2019/4/25,-0.048954328
2019/4/26,-0.028720986
2019/4/27,-0.022581496
2019/4/28,0.017892314
2019/4/29,-0.008274942
2019/4/30,-0.001473148
2019/5/1,0.009458324
2019/5/2,0.02692162
2019/5/3,0.086928786
2019/5/4,0.082345024
2019/5/5,0.043984244
2019/5/6,-2.04E-05
2019/5/7,0.003510749
2019/5/8,0.048623418
2019/5/9,0.08742462
2019/5/10,0.10283227
2019/5/11,0.269053392
2019/5/12,0.096299652
2019/5/13,0.245089342
2019/5/14,0.108511636
2019/5/15,0.148830671
2019/5/16,-0.010894219
2019/5/17,-0.095358755
2019/5/18,-0.106452273
2019/5/19,0.098722537
2019/5/20,0.069767759
2019/5/21,0.063884428
2019/5/22,-0.075472322
2019/5/23,-0.000701548
2019/5/24,0.016539112
2019/5/25,0.051865159
2019/5/26,0.135840618
2019/5/27,0.085850092
2019/5/28,0.058031669
2019/5/29,-0.011226043
2019/5/30,-0.066957727
2019/5/31,-0.003464634
2019/6/1,-0.006785493
2019/6/2,0.055748279
2019/6/3,-0.069386359
2019/6/4,-0.111934665
2019/6/5,-0.091192296
2019/6/6,-0.031344695
2019/6/7,0.046749592
2019/6/8,0.01307022
2019/6/9,-0.035013169
2019/6/10,0.023288872
2019/6/11,-0.002876395
2019/6/12,0.070370313
2019/6/13,0.029227679
2019/6/14,0.109000173
2019/6/15,0.082939666
2019/6/16,0.078851313
2019/6/17,0.080349193
2019/6/18,0.009180971
2019/6/19,0.035437036
2019/6/20,0.033998021
2019/6/21,0.142947011
2019/6/22,0.151544923
2019/6/23,0.11515155
2019/6/24,0.073243838
2019/6/25,0.122422006
2019/6/26,0.224893375
2019/6/27,-0.054396391
2019/6/28,0.083280756
2019/6/29,-0.076756258
2019/6/30,-0.076127021
2019/7/1,-0.13475382
2019/7/2,-0.070175531
2019/7/3,0.15983373
2019/7/4,0.016100463
2019/7/5,-0.005505772
2019/7/6,-0.043055958
2019/7/7,0.036884144
2019/7/8,0.142502762
2019/7/9,0.115116953
2019/7/10,0.022730001
2019/7/11,-0.092754003
2019/7/12,-0.039522451
2019/7/13,-0.06109989
2019/7/14,-0.128802771
2019/7/15,-0.046177755
2019/7/16,-0.194497203
2019/7/17,-0.038654006
